,age,income,savings_rate,debt_ratio,purchase_power,purchasing_power,purchase_class
4356,53,75661.54,0.27,0.19,39923.08,35.49,1
4357,40,62345.99,0.11,0.4,35629.8,32.49,1
4358,56,120297.55,0.15,0.24,68565.2,55.51,1
4359,49,90546.69,0.24,0.5,25577.64,25.46,0
4360,32,66434.89,0.17,0.5,24587.75,24.77,0
4361,42,60587.05,0.27,0.49,20023.42,21.58,0
4362,50,52416.84,0.14,0.36,27969.72,27.13,1
4363,54,78238.96,0.14,0.24,45828.77,39.62,1
4364,50,58491.99,0.27,0.5,14486.79,17.71,0
4365,33,81745.22,0.17,0.19,55872.94,46.64,1
4366,53,67181.91,0.18,0.24,37610.24,33.87,1
4367,21,47858.19,0.13,0.19,23655.83,24.12,0
4368,34,68842.45,0.12,0.44,35028.76,32.07,1
4369,23,33034.11,0.21,0.44,5415.95,11.36,0
4370,39,49089.15,0.08,0.43,29698.99,28.34,1
4371,28,39157.1,0.27,0.31,16597.5,19.18,0
4372,37,81546.53,0.24,0.15,54513.31,45.69,1
4373,43,51024.81,0.1,0.56,22695.19,23.44,0
4374,22,32305.15,0.22,0.35,6443.88,12.08,0
4375,47,72124.09,0.2,0.3,39409.13,35.13,1
4376,37,56701.52,0.1,0.39,33979.82,31.33,1
4377,20,33700.39,0.12,0.2,12952.22,16.63,0
4378,28,45389.04,0.15,0.17,30842.9,29.14,1
4379,43,41459.08,0.22,0.3,24665.39,24.82,0
4380,38,49112.56,0.21,0.21,33840.45,31.24,1
4381,37,85151.38,0.18,0.22,55687.71,46.51,1
4382,41,54892.32,0.24,0.55,17118.52,19.55,0
4383,42,43549.27,0.24,0.37,22466.23,23.28,0
4384,29,40858.98,0.2,0.34,19069.4,20.91,0
4385,52,66988.99,0.25,0.44,20536.43,21.94,0
4386,46,68449.73,0.13,0.58,24199.64,24.5,0
4387,23,40171.83,0.27,0.16,17161.4,19.58,0
4388,23,35408.53,0.2,0.52,3843.42,10.27,0
4389,39,45892.05,0.26,0.39,21647.53,22.71,0
4390,30,60453.87,0.19,0.17,40169.58,35.66,1
4391,22,58699.99,0.1,0.25,30844.27,29.14,1
4392,38,88786.36,0.19,0.34,47318.36,40.66,1
4393,56,45059.47,0.14,0.45,13758.45,17.2,0
4394,43,92788.36,0.22,0.22,56629.65,47.17,1
4395,32,55497.91,0.17,0.37,28726.26,27.66,1
4396,29,53462.81,0.26,0.44,16660.65,19.23,0
4397,50,79177.7,0.22,0.32,37545.54,33.83,1
4398,29,45752.65,0.22,0.53,12262.38,16.15,0
4399,36,39343.99,0.1,0.53,19007.04,20.87,0
4400,45,75792.51,0.3,0.34,32549.14,30.33,1
4401,36,65565.4,0.26,0.59,14842.49,17.95,0
4402,41,57095.65,0.25,0.14,40641.57,35.99,1
4403,29,64296.27,0.13,0.1,49972.97,42.52,1
4404,39,77181.71,0.18,0.29,46030.8,39.76,1
4405,23,28049.34,0.08,0.4,8476.93,13.5,0
4406,41,62520.91,0.18,0.41,30569.11,28.95,1
4407,59,34396.16,0.09,0.34,11251.96,15.44,0
4408,43,60781.42,0.19,0.16,44475.21,38.67,1
4409,59,50094.82,0.21,0.19,21380.87,22.53,0
4410,28,60384.03,0.15,0.53,19887.78,21.48,0
4411,40,49042.83,0.17,0.53,19659.15,21.32,0
4412,37,54496.15,0.27,0.44,21096.83,22.33,0
4413,19,12460.09,0.08,0.43,-5569.31,3.68,0
4414,25,57478.49,0.25,0.4,17114.48,19.54,0
4415,22,41343.79,0.09,0.2,21640.81,22.71,0
4416,19,38461.59,0.06,0.31,12345.5,16.21,0
4417,33,41106.22,0.1,0.45,22268.43,23.15,0
4418,58,63139.39,0.24,0.37,17363.31,19.72,0
4419,30,93803.05,0.15,0.11,71056.79,57.26,1
4420,40,59110.58,0.27,0.58,14613.62,17.79,0
4421,40,73658.89,0.18,0.52,27260.03,26.64,0
4422,35,48110.66,0.06,0.23,38825.34,34.72,1
4423,47,61467.37,0.23,0.41,25807.11,25.62,0
4424,32,39882.04,0.08,0.56,17403.69,19.75,0
4425,38,75792.47,0.25,0.15,51317.28,43.45,1
4426,51,63974.46,0.09,0.35,36381.23,33.01,1
4427,33,43250.39,0.14,0.33,26721.19,26.26,0
4428,30,44056.94,0.24,0.31,21649.29,22.71,0
4429,58,57312.54,0.29,0.52,3941.81,10.33,0
4430,38,78999.83,0.14,0.29,50178.52,42.66,1
4431,48,96173.92,0.26,0.13,61636.4,50.67,1
4432,56,56184.13,0.1,0.13,38701.24,34.63,1
4433,21,25658.45,0.25,0.12,7124.28,12.56,0
4434,46,66642.18,0.21,0.3,36315.05,32.97,1
4435,44,107122.47,0.1,0.46,52456.13,44.25,1
4436,48,45323.16,0.13,0.2,33558.82,31.04,1
4437,31,43642.74,0.08,0.42,24004.63,24.36,0
4438,31,66334.17,0.15,0.44,29538.8,28.23,1
4439,20,41485.14,0.1,0.23,17528.44,19.83,0
4440,55,51633.83,0.21,0.4,16562.66,19.16,0
4441,56,61764.59,0.3,0.44,11537.44,15.64,0
4442,20,58438.18,0.05,0.33,25534.68,25.43,0
4443,54,58224.34,0.19,0.27,29551.69,28.24,1
4444,44,60007.36,0.19,0.41,28709.09,27.65,1
4445,29,63597.79,0.28,0.59,9154.47,13.98,0
4446,26,45164.3,0.18,0.31,20851.17,22.16,0
4447,58,80086.01,0.19,0.3,34033.9,31.37,1
4448,40,115873.84,0.17,0.33,63391.35,51.9,1
4449,38,49827.79,0.12,0.14,42534.5,37.31,1
4450,26,34747.84,0.06,0.38,17168.59,19.58,0
4451,47,68918.62,0.15,0.26,43671.07,38.11,1
4452,58,41755.11,0.06,0.16,25272.17,25.25,0
4453,44,48002.42,0.19,0.33,27812.99,27.02,1
4454,48,42695.98,0.13,0.1,35933.12,32.7,1
4455,35,53622.12,0.18,0.3,32133.02,30.04,1
4456,38,60414.28,0.08,0.15,51460.36,43.55,1
4457,34,51162.24,0.28,0.11,35193.68,32.18,1
4458,25,78498.97,0.27,0.51,13519.73,17.03,0
4459,34,86847.5,0.1,0.56,33834.13,31.23,1
4460,45,112771.24,0.14,0.2,78923.36,62.75,1
4461,41,62897.15,0.2,0.37,32254.71,30.13,1
4462,42,87304.45,0.07,0.24,65343.4,53.26,1
4463,27,55609.16,0.14,0.35,27567.41,26.85,0
4464,53,63729.85,0.11,0.32,35103.72,32.12,1
4465,38,54500.29,0.28,0.23,31850.48,29.85,1
4466,55,38116.05,0.26,0.45,7301.09,12.68,0
4467,35,70536.58,0.19,0.16,49933.98,42.49,1
4468,49,86218.4,0.18,0.13,62065.04,50.97,1
4469,26,32625.97,0.28,0.48,5430.66,11.37,0
4470,33,57158.58,0.28,0.43,19821.09,21.44,0
4471,49,81938.94,0.29,0.35,31578.3,29.65,1
4472,48,57371.7,0.08,0.33,36491.12,33.09,1
4473,38,86043.22,0.09,0.35,53520.92,45.0,1
4474,57,55221.47,0.22,0.32,19820.86,21.44,0
4475,30,47117.15,0.19,0.3,25705.36,25.55,0
4476,35,85726.89,0.05,0.35,55444.22,46.34,1
4477,48,50949.97,0.07,0.36,31987.19,29.94,1
4478,47,53265.27,0.27,0.45,18763.45,20.7,0
4479,37,49232.06,0.27,0.46,18865.04,20.77,0
4480,29,39648.09,0.14,0.29,23207.62,23.8,0
4481,52,63367.05,0.27,0.31,26456.37,26.07,0
4482,25,40611.34,0.2,0.29,17632.48,19.91,0
4483,52,69440.56,0.25,0.37,26498.87,26.1,0
4484,38,43058.54,0.16,0.33,27528.08,26.82,0
4485,56,44954.09,0.08,0.54,12222.08,16.12,0
4486,42,63242.89,0.16,0.45,30248.25,28.73,1
4487,28,85215.38,0.16,0.55,24222.43,24.51,0
4488,50,68246.49,0.19,0.45,26023.4,25.77,0
4489,33,49447.05,0.08,0.59,20362.73,21.81,0
4490,55,42806.96,0.3,0.42,8849.54,13.76,0
4491,38,52396.93,0.11,0.58,21489.83,22.6,0
4492,21,40241.8,0.1,0.18,20516.84,21.92,0
4493,55,37657.44,0.18,0.13,22668.24,23.43,0
4494,58,42349.84,0.18,0.39,10649.57,15.02,0
4495,26,39562.06,0.16,0.59,7642.95,12.92,0
4496,58,52638.26,0.24,0.31,16189.72,18.9,0
4497,41,61346.88,0.18,0.21,43030.92,37.66,1
4498,58,48251.92,0.2,0.36,13727.78,17.18,0
4499,29,61914.16,0.23,0.42,21920.22,22.9,0
4500,26,51041.71,0.06,0.26,32944.8,30.61,1
4501,47,57426.18,0.19,0.46,23663.82,24.12,0
4502,48,74132.64,0.27,0.59,13538.42,17.04,0
4503,28,61787.51,0.05,0.55,24427.93,24.66,0
4504,57,41398.33,0.15,0.25,19060.11,20.9,0
4505,46,62253.14,0.28,0.26,32518.01,30.31,1
4506,54,76969.25,0.14,0.29,42053.9,36.98,1
4507,31,76790.2,0.16,0.3,43599.48,38.06,1
4508,50,68105.48,0.3,0.15,39232.82,35.01,1
4509,54,56311.29,0.1,0.48,21555.11,22.65,0
4510,55,66201.33,0.07,0.28,39727.25,35.35,1
4511,44,78067.71,0.26,0.54,20172.08,21.68,0
4512,40,63666.51,0.27,0.56,16204.04,18.91,0
4513,22,46404.5,0.17,0.11,26251.71,25.93,0
4514,49,58556.3,0.18,0.59,15699.86,18.55,0
4515,36,44689.67,0.26,0.46,17446.66,19.78,0
4516,56,55610.51,0.23,0.36,17955.04,20.13,0
4517,42,53593.56,0.12,0.29,36908.5,33.38,1
4518,41,53362.59,0.05,0.36,36710.68,33.24,1
4519,40,94108.22,0.17,0.26,59085.15,48.89,1
4520,20,57790.01,0.26,0.41,8335.51,13.41,0
4521,49,44581.61,0.27,0.15,28086.86,27.21,1
4522,29,40157.35,0.29,0.41,12691.35,16.45,0
4523,46,57623.53,0.27,0.24,32572.05,30.35,1
4524,50,53389.56,0.2,0.11,38601.21,34.56,1
4525,23,49682.49,0.16,0.38,16883.8,19.38,0
4526,56,43922.39,0.24,0.39,11597.25,15.69,0
4527,28,70733.07,0.23,0.31,31764.15,29.78,1
4528,58,55687.21,0.18,0.14,30704.07,29.04,1
4529,42,57617.13,0.07,0.55,27408.82,26.74,0
4530,53,60128.31,0.28,0.41,17644.48,19.91,0
4531,41,56370.1,0.16,0.16,43507.97,38.0,1
4532,35,39340.54,0.14,0.36,24177.09,24.48,0
4533,19,37272.69,0.21,0.35,4485.44,10.71,0
4534,49,57609.07,0.22,0.13,39809.8,35.41,1
4535,49,50485.09,0.1,0.4,27158.78,26.57,0
4536,52,83431.09,0.26,0.5,19544.75,21.24,0
4537,27,62709.55,0.12,0.47,24137.1,24.45,0
4538,40,135287.35,0.1,0.2,100666.31,77.96,1
4539,31,71284.74,0.15,0.53,24988.38,25.05,0
4540,43,54156.37,0.23,0.27,32008.96,29.96,1
4541,36,48485.42,0.29,0.57,11235.06,15.43,0
4542,30,47485.35,0.25,0.14,30611.29,28.98,1
4543,58,47628.03,0.29,0.34,10564.06,14.96,0
4544,35,60701.27,0.09,0.4,35891.12,32.67,1
4545,33,40778.89,0.07,0.22,32322.65,30.18,1
4546,33,69076.52,0.19,0.49,25958.08,25.73,0
4547,33,58744.33,0.12,0.41,30826.28,29.13,1
4548,57,66701.62,0.26,0.11,36361.05,33.0,1
4549,31,41914.95,0.22,0.4,18065.53,20.21,0
4550,35,63022.57,0.29,0.35,27034.94,26.48,0
4551,50,90001.3,0.11,0.2,63410.91,51.91,1
4552,27,39698.39,0.17,0.6,8031.35,13.19,0
4553,58,45317.28,0.18,0.55,5367.25,11.33,0
4554,38,74085.93,0.11,0.25,53047.52,44.66,1
4555,44,50916.25,0.2,0.37,26978.78,26.44,0
4556,45,59389.82,0.16,0.26,38996.73,34.84,1
4557,39,95025.44,0.16,0.49,38656.45,34.6,1
4558,36,48802.42,0.14,0.57,19157.17,20.97,0
4559,31,91195.75,0.05,0.28,63131.8,51.71,1
4560,34,53421.99,0.18,0.5,20958.24,22.23,0
4561,27,37250.76,0.13,0.35,18024.55,20.18,0
4562,30,65080.54,0.05,0.3,43761.65,38.17,1
4563,56,59886.32,0.13,0.57,13509.64,17.02,0
4564,37,60551.64,0.12,0.36,36884.5,33.36,1
4565,25,37750.56,0.15,0.33,16124.43,18.85,0
4566,53,61934.32,0.08,0.44,28505.89,27.51,1
4567,36,39858.2,0.18,0.23,28660.17,27.61,1
4568,34,61741.41,0.22,0.26,35910.11,32.68,1
4569,57,85421.81,0.21,0.57,13730.94,17.18,0
4570,22,24618.16,0.25,0.44,183.73,7.71,0
4571,43,56960.66,0.16,0.51,23608.59,24.08,0
4572,50,50921.08,0.18,0.24,31276.27,29.44,1
4573,58,40028.04,0.25,0.37,7782.8,13.02,0
4574,31,35568.65,0.16,0.59,11679.96,15.74,0
4575,35,45247.58,0.23,0.26,27609.97,26.88,0
4576,55,55464.93,0.16,0.18,33241.7,30.82,1
4577,24,69929.05,0.15,0.36,29607.22,28.28,1
4578,37,43934.54,0.24,0.29,25540.78,25.43,0
4579,31,60214.99,0.09,0.18,45796.37,39.6,1
4580,44,66317.16,0.13,0.54,26306.03,25.97,0
4581,32,96610.66,0.11,0.6,31978.16,29.93,1
4582,49,72348.89,0.14,0.38,36806.26,33.31,1
4583,22,54048.45,0.11,0.49,14482.42,17.7,0
4584,57,70198.04,0.19,0.53,13507.73,17.02,0
4585,26,37664.09,0.25,0.45,9183.96,14.0,0
4586,43,54958.64,0.25,0.12,39874.3,35.45,1
4587,31,78364.89,0.14,0.18,55590.05,46.44,1
4588,50,42079.08,0.3,0.14,25597.72,25.47,0
4589,56,49279.95,0.2,0.1,29666.32,28.32,1
4590,56,43216.67,0.15,0.25,21209.82,22.41,0
4591,46,66569.03,0.26,0.3,33766.62,31.18,1
4592,48,56584.95,0.23,0.22,33962.74,31.32,1
4593,21,52206.79,0.24,0.13,24272.32,24.55,0
4594,46,61108.97,0.1,0.36,36893.0,33.37,1
4595,21,24308.46,0.17,0.24,5852.2,11.67,0
4596,52,44669.87,0.27,0.5,10348.21,14.81,0
4597,34,58088.7,0.18,0.1,45810.6,39.61,1
4598,40,51977.39,0.22,0.52,18907.9,20.8,0
4599,50,54629.94,0.2,0.58,14064.37,17.41,0
4600,56,76620.31,0.26,0.46,16976.79,19.45,0
4601,26,63275.23,0.12,0.47,23925.79,24.3,0
4602,26,93925.02,0.19,0.57,20276.53,21.75,0
4603,24,41514.55,0.08,0.2,25335.82,25.29,0
4604,32,47910.98,0.22,0.6,11587.0,15.68,0
4605,50,68992.29,0.23,0.49,20964.97,22.24,0
4606,53,52817.8,0.06,0.46,23898.88,24.29,0
4607,28,44650.43,0.22,0.28,22039.87,22.99,0
4608,21,37929.15,0.15,0.37,9251.37,14.05,0
4609,30,93803.03,0.08,0.43,47850.75,41.03,1
4610,49,75164.8,0.15,0.41,35064.9,32.09,1
4611,47,77977.84,0.1,0.45,38319.15,34.37,1
4612,23,82397.51,0.15,0.14,52297.3,44.14,1
4613,43,80191.53,0.15,0.28,51147.88,43.34,1
4614,59,42026.02,0.23,0.32,10240.43,14.74,0
4615,49,79370.5,0.24,0.23,44127.97,38.43,1
4616,39,81753.63,0.2,0.19,55458.0,46.35,1
4617,38,72784.62,0.06,0.17,61816.09,50.79,1
4618,57,54440.48,0.28,0.28,17724.11,19.97,0
4619,40,71503.94,0.22,0.35,36375.52,33.01,1
4620,22,42365.27,0.06,0.13,26891.44,26.38,0
4621,31,43419.6,0.25,0.57,9743.48,14.39,0
4622,38,51504.39,0.1,0.48,26934.85,26.41,0
4623,31,68318.44,0.19,0.47,25356.06,25.3,0
4624,35,47763.01,0.17,0.19,35501.64,32.4,1
4625,54,49430.07,0.15,0.4,19444.27,21.17,0
4626,51,75500.16,0.27,0.36,27972.56,27.13,1
4627,19,39219.08,0.16,0.59,-2105.69,6.11,0
4628,33,67610.59,0.07,0.47,34500.07,31.7,1
4629,31,41192.84,0.29,0.39,15641.2,18.51,0
4630,35,68716.25,0.28,0.53,17795.53,20.02,0
4631,42,53781.89,0.22,0.18,37804.91,34.01,1
4632,26,36785.86,0.17,0.11,24609.87,24.78,0
4633,45,55904.24,0.07,0.45,31381.36,29.52,1
4634,41,92226.99,0.25,0.15,61028.63,50.24,1
4635,26,43930.01,0.07,0.16,31723.71,29.76,1
4636,26,110845.71,0.07,0.47,49093.7,41.9,1
4637,44,42928.56,0.18,0.24,29776.01,28.39,1
4638,31,38749.32,0.09,0.41,21698.04,22.75,0
4639,57,86220.59,0.05,0.56,27784.8,27.0,0
4640,55,95891.09,0.16,0.26,52820.04,44.51,1
4641,46,51944.73,0.08,0.21,40726.17,36.05,1
4642,43,63707.68,0.09,0.15,53428.1,44.93,1
4643,34,71354.63,0.07,0.17,58603.08,48.55,1
4644,20,35689.84,0.1,0.13,17111.46,19.54,0
4645,36,62098.27,0.23,0.14,43892.6,38.26,1
4646,35,59148.62,0.25,0.32,30014.47,28.56,1
4647,48,46324.71,0.16,0.26,29627.43,28.29,1
4648,57,52432.52,0.18,0.45,13493.1,17.01,0
4649,31,55522.25,0.06,0.54,24802.68,24.92,0
4650,50,63459.78,0.07,0.49,29550.62,28.24,1
4651,47,44795.57,0.11,0.37,26872.43,26.37,0
4652,48,76533.26,0.19,0.15,53535.52,45.01,1
4653,36,61761.86,0.23,0.45,23960.61,24.33,0
4654,31,42703.65,0.2,0.28,24351.37,24.6,0
4655,39,106327.23,0.15,0.14,80804.85,64.07,1
4656,48,57538.38,0.08,0.52,26012.08,25.76,0
4657,39,57366.84,0.25,0.27,33227.27,30.81,1
4658,35,70630.24,0.14,0.21,50734.09,43.05,1
4659,58,104557.06,0.23,0.54,16991.36,19.46,0
4660,37,72841.43,0.18,0.55,25017.04,25.07,0
4661,33,73057.69,0.23,0.27,39662.96,35.31,1
4662,27,38333.96,0.28,0.28,15688.32,18.55,0
4663,28,53165.29,0.28,0.39,17326.52,19.69,0
4664,49,54976.38,0.18,0.47,21552.94,22.65,0
4665,41,75168.39,0.18,0.13,57336.51,47.66,1
4666,48,77515.1,0.12,0.4,40650.87,36.0,1
4667,51,100302.66,0.28,0.58,14528.07,17.73,0
4668,27,30137.14,0.16,0.23,16980.03,19.45,0
4669,19,28760.49,0.08,0.55,-1419.45,6.59,0
4670,53,88550.7,0.16,0.58,22404.12,23.24,0
4671,29,37535.88,0.08,0.23,26332.37,25.99,0
4672,52,76194.52,0.18,0.48,26190.45,25.89,0
4673,34,81678.42,0.19,0.22,52485.35,44.27,1
4674,27,50033.22,0.13,0.47,18779.56,20.71,0
4675,50,46163.64,0.07,0.5,21677.34,22.73,0
4676,33,55492.09,0.29,0.22,30814.2,29.12,1
4677,30,87295.56,0.24,0.46,27473.66,26.79,0
4678,51,97096.1,0.26,0.51,23561.9,24.05,0
4679,32,59730.67,0.14,0.28,37717.14,33.95,1
4680,26,37156.69,0.24,0.18,19361.42,21.11,0
4681,26,91713.25,0.17,0.15,60467.21,49.85,1
4682,45,78409.95,0.1,0.39,44653.99,38.8,1
4683,30,42956.67,0.08,0.59,15725.16,18.57,0
4684,19,42841.23,0.14,0.51,3303.45,9.89,0
4685,58,61283.2,0.08,0.32,29181.3,27.98,1
4686,29,44653.16,0.3,0.37,15637.66,18.51,0
4687,57,63162.54,0.06,0.24,38151.07,34.25,1
4688,49,84919.2,0.16,0.18,58460.68,48.45,1
4689,35,54739.88,0.16,0.34,31616.4,29.68,1
4690,51,86962.95,0.13,0.33,47982.88,41.12,1
4691,50,43837.38,0.19,0.36,21133.82,22.35,0
4692,47,125198.29,0.09,0.58,45557.94,39.43,1
4693,39,62308.07,0.25,0.4,27440.49,26.76,0
4694,39,83278.51,0.13,0.4,44131.0,38.43,1
4695,58,59914.5,0.2,0.16,31107.03,29.33,1
4696,41,51777.98,0.23,0.6,14484.6,17.7,0
4697,24,45464.78,0.27,0.49,6417.05,12.06,0
4698,40,42887.82,0.26,0.54,14072.31,17.42,0
4699,56,70834.43,0.2,0.31,30092.0,28.62,1
4700,55,62112.75,0.15,0.35,28011.3,27.16,1
4701,26,46247.53,0.18,0.36,19212.4,21.01,0
4702,59,69403.87,0.24,0.2,30463.8,28.88,1
4703,53,60931.26,0.27,0.44,16163.76,18.88,0
4704,29,63967.5,0.08,0.55,24826.1,24.93,0
4705,42,81468.87,0.15,0.18,59959.0,49.5,1
4706,39,54016.9,0.24,0.14,38498.13,34.49,1
4707,20,28511.57,0.16,0.47,449.01,7.89,0
4708,58,38576.23,0.13,0.24,17185.66,19.59,0
4709,37,62294.26,0.15,0.41,32328.22,30.18,1
4710,57,65118.65,0.2,0.45,16779.51,19.31,0
4711,46,47834.41,0.3,0.26,25007.59,25.06,0
4712,35,90834.89,0.17,0.51,33360.16,30.9,1
4713,24,35637.65,0.1,0.37,13891.69,17.29,0
4714,37,40309.62,0.09,0.53,20239.66,21.73,0
4715,56,92412.7,0.06,0.48,37473.15,33.78,1
4716,46,43429.26,0.19,0.53,16179.32,18.89,0
4717,20,58103.75,0.19,0.11,30743.2,29.07,1
4718,56,71551.38,0.1,0.22,44053.37,38.38,1
4719,55,64315.26,0.22,0.15,37107.4,33.52,1
4720,22,35591.64,0.24,0.32,8424.91,13.47,0
4721,40,70632.54,0.11,0.54,29646.51,28.3,1
4722,44,83966.59,0.14,0.33,49513.65,42.19,1
4723,54,47717.49,0.3,0.52,6414.99,12.06,0
4724,31,74713.24,0.14,0.26,46735.18,40.25,1
4725,50,80083.58,0.24,0.27,40824.76,36.12,1
4726,35,63839.62,0.16,0.55,22901.83,23.59,0
4727,59,48068.02,0.25,0.31,12473.37,16.3,0
4728,54,78067.78,0.24,0.49,18250.07,20.34,0
4729,37,69259.67,0.22,0.22,44260.31,38.52,1
4730,53,48082.13,0.26,0.57,6582.51,12.18,0
4731,58,51189.9,0.28,0.39,9567.22,14.27,0
4732,46,78328.61,0.19,0.48,29705.18,28.35,1
4733,19,38904.36,0.11,0.14,17125.71,19.55,0
4734,36,81910.66,0.15,0.35,46082.49,39.8,1
4735,58,51521.48,0.24,0.55,3551.58,10.06,0
4736,51,49295.73,0.21,0.54,12852.04,16.56,0
4737,30,115654.68,0.09,0.12,92094.58,71.96,1
4738,26,31553.11,0.06,0.25,19420.7,21.16,0
4739,42,55628.13,0.22,0.32,30781.76,29.1,1
4740,34,62805.12,0.11,0.19,48144.48,41.24,1
4741,22,62301.54,0.17,0.46,15006.6,18.07,0
4742,56,69932.84,0.24,0.19,35526.91,32.42,1
4743,45,129793.97,0.19,0.27,74013.94,59.32,1
4744,27,48707.93,0.07,0.43,23032.47,23.68,0
4745,34,47289.01,0.1,0.34,30779.23,29.1,1
4746,30,51025.36,0.1,0.47,23360.49,23.91,0
4747,49,57619.17,0.11,0.58,20113.0,21.64,0
4748,42,61404.47,0.19,0.16,45150.76,39.14,1
4749,32,44404.26,0.18,0.45,19254.32,21.04,0
4750,43,77409.98,0.1,0.22,57941.88,48.09,1
4751,52,67191.88,0.07,0.31,41896.07,36.87,1
4752,21,26462.81,0.09,0.12,12187.03,16.1,0
4753,42,81611.29,0.3,0.17,48986.81,41.83,1
4754,27,40195.41,0.17,0.26,21866.66,22.87,0
4755,44,48993.26,0.27,0.27,27378.21,26.72,0
4756,38,62292.6,0.26,0.55,17228.32,19.62,0
4757,58,38348.63,0.18,0.47,6134.39,11.87,0
4758,28,62353.5,0.23,0.59,11432.79,15.57,0
4759,37,36999.88,0.1,0.4,23431.76,23.96,0
4760,21,28499.42,0.22,0.22,6973.04,12.45,0
4761,42,99333.8,0.12,0.26,66655.91,54.18,1
4762,23,35436.32,0.26,0.26,11171.77,15.39,0
4763,21,33938.42,0.07,0.26,13978.34,17.35,0
4764,45,90204.04,0.24,0.44,33211.84,30.8,1
4765,34,48102.54,0.07,0.37,31045.52,29.28,1
4766,33,71621.73,0.27,0.29,34934.34,32.0,1
4767,53,84946.74,0.13,0.17,58336.91,48.36,1
4768,30,62553.83,0.21,0.11,43925.23,38.29,1
4769,59,39488.43,0.17,0.21,15587.41,18.48,0
4770,44,54715.1,0.14,0.15,43480.87,37.98,1
4771,52,149728.19,0.21,0.49,44345.41,38.58,1
4772,41,55474.07,0.29,0.16,36508.44,33.1,1
4773,49,168455.5,0.06,0.46,82979.39,65.59,1
4774,38,102498.04,0.28,0.29,49173.07,41.96,1
4775,30,63354.89,0.2,0.14,43365.46,37.9,1
4776,41,67106.76,0.25,0.51,21371.74,22.52,0
4777,22,36288.79,0.15,0.39,9446.44,14.18,0
4778,41,60833.19,0.17,0.22,42746.72,37.46,1
4779,19,28116.67,0.27,0.55,-6677.41,2.91,0
4780,43,61664.05,0.15,0.12,49662.75,42.3,1
4781,20,23815.28,0.18,0.2,4459.05,10.7,0
4782,48,46814.87,0.06,0.48,24947.86,25.02,0
4783,21,69114.38,0.09,0.45,22792.75,23.51,0
4784,39,44368.6,0.21,0.24,29721.12,28.36,1
4785,43,79796.72,0.23,0.13,56127.09,46.82,1
4786,38,42065.46,0.2,0.53,17043.19,19.49,0
4787,40,73225.24,0.09,0.26,53476.09,44.96,1
4788,39,58376.05,0.16,0.2,42819.02,37.51,1
4789,51,90239.62,0.14,0.36,46177.11,39.86,1
4790,56,53471.34,0.17,0.56,9682.11,14.35,0
4791,33,37786.63,0.27,0.12,26575.15,26.16,0
4792,33,54544.09,0.24,0.48,18544.59,20.54,0
4793,43,65187.64,0.07,0.39,40464.38,35.87,1
4794,39,59445.56,0.27,0.31,29881.79,28.47,1
4795,42,72698.53,0.17,0.47,31396.9,29.53,1
4796,23,36813.62,0.24,0.58,632.12,8.02,0
4797,24,31597.49,0.09,0.21,17613.19,19.89,0
4798,41,50058.15,0.22,0.17,36022.94,32.76,1
4799,22,35674.87,0.11,0.56,4494.81,10.72,0
4800,45,55678.03,0.16,0.43,26909.71,26.39,0
4801,36,131466.58,0.05,0.32,87173.94,68.52,1
4802,39,88298.06,0.09,0.39,51850.06,43.83,1
4803,46,75358.69,0.07,0.47,38217.76,34.3,1
4804,53,68041.83,0.11,0.49,26343.76,26.0,0
4805,40,66810.08,0.08,0.56,29914.64,28.49,1
4806,58,61430.9,0.22,0.31,21293.04,22.46,0
4807,41,64792.09,0.06,0.25,50376.48,42.8,1
4808,21,41513.08,0.2,0.42,6859.8,12.37,0
4809,58,36381.79,0.09,0.31,14961.04,18.04,0
4810,28,46606.52,0.29,0.4,14492.63,17.71,0
4811,43,59141.82,0.28,0.31,29091.36,27.92,1
4812,26,39440.83,0.11,0.18,26007.54,25.76,0
4813,29,45575.41,0.2,0.33,21710.43,22.76,0
4814,23,49382.92,0.06,0.45,18710.31,20.66,0
4815,55,73387.73,0.28,0.5,12527.45,16.34,0
4816,56,63151.94,0.18,0.35,25025.77,25.07,0
4817,47,76471.49,0.06,0.18,61560.09,50.62,1
4818,23,58624.73,0.14,0.31,26842.34,26.34,0
4819,27,46180.74,0.07,0.49,19072.05,20.91,0
4820,20,48277.3,0.15,0.31,16077.74,18.82,0
4821,19,19153.28,0.22,0.45,-5486.83,3.74,0
4822,58,50973.37,0.17,0.35,17065.94,19.51,0
4823,48,55604.01,0.15,0.22,37969.18,34.12,1
4824,29,88479.69,0.08,0.5,38276.43,34.34,1
4825,46,68395.98,0.11,0.14,55143.46,46.13,1
4826,30,39235.25,0.08,0.36,23433.58,23.96,0
4827,57,67969.52,0.25,0.2,30956.28,29.22,1
4828,44,80481.17,0.08,0.13,67884.52,55.04,1
4829,31,53981.09,0.2,0.35,26612.21,26.18,0
4830,26,61753.67,0.14,0.35,29466.73,28.18,1
4831,46,40788.27,0.11,0.45,21892.25,22.88,0
4832,48,39628.33,0.21,0.47,15495.22,18.41,0
4833,27,36752.79,0.16,0.46,12278.72,16.16,0
4834,57,59690.17,0.15,0.3,26610.83,26.18,0
4835,49,97628.79,0.2,0.42,39926.59,35.49,1
4836,39,48150.53,0.17,0.39,26755.88,26.28,0
